factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,5,5,5,51,66,7.6,15.2,22.7,79.0,81.0
father_w,ブラックタイド,1,0,0,1,2,50.0,50.0,50.0,258.0,75.0
father_w,ホッコータルマエ,1,1,0,0,2,50.0,100.0,100.0,256.0,175.0
father_w,キングカメハメハ,1,0,0,1,2,50.0,50.0,50.0,240.0,133.0
father_w,ロードカナロア,1,0,0,0,1,100.0,100.0,100.0,240.0,140.0
father_w,ミッキーグローリー,1,0,0,0,1,100.0,100.0,100.0,1200.0,270.0
father_w,ルヴァンスレーヴ,0,1,0,3,4,0.0,25.0,25.0,0.0,71.0
father_w,ドゥラメンテ,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0
father_w,ルーラーシップ,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0
father_w,フェノーメノ,0,2,0,1,3,0.0,66.7,66.7,0.0,144.0
father_w,ベルシャザール,0,1,1,1,3,0.0,33.3,66.7,0.0,185.0
jockey_w,木幡巧也,1,0,0,2,3,33.3,33.3,33.3,208.0,90.0
jockey_w,横山和生,1,0,0,1,2,50.0,50.0,50.0,197.0,109.0
jockey_w,小林勝太,1,0,0,0,1,100.0,100.0,100.0,480.0,140.0
jockey_w,戸崎圭太,1,0,0,0,1,100.0,100.0,100.0,1200.0,270.0
jockey_w,横山武史,1,0,0,0,1,100.0,100.0,100.0,240.0,140.0
jockey_w,丹内祐次,0,2,0,2,4,0.0,50.0,50.0,0.0,182.0
jockey_w,石川裕紀人,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0
jockey_w,菊沢一樹,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0
jockey_w,松岡正海,0,0,1,2,3,0.0,0.0,33.3,0.0,194.0
jockey_w,柴田大知,0,0,1,2,3,0.0,0.0,33.3,0.0,380.0
frame,1枠,1,0,0,5,6,16.7,16.7,16.7,120.0,70.0
frame,2枠,0,1,1,4,6,0.0,16.7,33.3,0.0,110.0
frame,3枠,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0
frame,4枠,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0
frame,5枠,1,0,1,6,8,12.5,12.5,25.0,356.0,171.0
frame,6枠,1,0,1,8,10,10.0,10.0,20.0,159.0,109.0
frame,7枠,0,4,1,5,10,0.0,40.0,50.0,0.0,155.0
frame,8枠,2,0,1,7,10,20.0,20.0,30.0,153.0,94.0
averunningstyle,逃げ,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
averunningstyle,先行,2,1,2,12,17,11.8,17.6,29.4,67.0,61.0
averunningstyle,差し,2,0,1,3,6,33.3,33.3,50.0,230.0,121.0
averunningstyle,追込,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,500m以上延長,0,0,2,16,18,0.0,0.0,11.1,0.0,39.0
distance,300m-400m延長,3,0,2,13,18,16.7,16.7,27.8,106.0,62.0
distance,100m-200m延長,2,5,0,11,18,11.1,38.9,38.9,114.0,147.0
distance,距離変更なし,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0
distance,100m-200m短縮,0,0,1,7,8,0.0,0.0,12.5,0.0,75.0
distance,300m-400m短縮,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
distance,500m以上短縮,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
surface,ダ→ダ,5,5,4,41,55,9.1,18.2,25.5,86.0,82.0
surface,芝→ダ,0,0,1,9,10,0.0,0.0,10.0,0.0,72.0
stable_trainer,美浦,4,4,5,41,54,7.4,14.8,24.1,77.0,83.0
stable_trainer,栗東,1,1,0,10,12,8.3,16.7,16.7,86.0,72.0
