factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,7,7,7,83,104,6.7,13.5,20.2,79.0,82.0
father_w,ドゥラメンテ,2,0,0,3,5,40.0,40.0,40.0,319.0,121.0
father_w,ゴールドシップ,1,3,0,6,10,10.0,40.0,40.0,65.0,106.0
father_w,サトノクラウン,1,1,0,1,3,33.3,66.7,66.7,203.0,131.0
father_w,ドレフォン,1,0,0,0,1,100.0,100.0,100.0,660.0,220.0
father_w,イスラボニータ,1,0,0,0,1,100.0,100.0,100.0,680.0,170.0
father_w,スワーヴリチャード,1,0,0,0,1,100.0,100.0,100.0,370.0,160.0
father_w,キズナ,0,1,2,10,13,0.0,7.7,23.1,0.0,104.0
father_w,エピファネイア,0,1,0,9,10,0.0,10.0,10.0,0.0,48.0
father_w,オルフェーヴル,0,0,1,4,5,0.0,0.0,20.0,0.0,139.0
father_w,ブラックタイド,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0
jockey_w,C.ルメール,3,0,0,0,3,100.0,100.0,100.0,449.0,178.0
jockey_w,M.デムーロ,1,0,0,2,3,33.3,33.3,33.3,309.0,77.0
jockey_w,荻野極,1,0,1,1,3,33.3,33.3,66.7,300.0,136.0
jockey_w,酒井学,1,1,0,1,3,33.3,66.7,66.7,413.0,248.0
jockey_w,吉村誠之助,1,0,0,0,1,100.0,100.0,100.0,940.0,300.0
jockey_w,岩田望来,0,0,1,5,6,0.0,0.0,16.7,0.0,71.0
jockey_w,西村淳也,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0
jockey_w,和田竜二,0,0,1,4,5,0.0,0.0,20.0,0.0,139.0
jockey_w,藤岡佑介,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0
jockey_w,北村友一,0,1,0,3,4,0.0,25.0,25.0,0.0,156.0
frame,1枠,0,0,2,9,11,0.0,0.0,18.2,0.0,107.0
frame,2枠,1,0,1,9,11,9.1,9.1,18.2,131.0,68.0
frame,3枠,0,0,0,11,11,0.0,0.0,0.0,0.0,0.0
frame,4枠,2,1,0,10,13,15.4,23.1,23.1,180.0,91.0
frame,5枠,1,0,0,12,13,7.7,7.7,7.7,106.0,50.0
frame,6枠,0,0,1,12,13,0.0,0.0,7.7,0.0,16.0
frame,7枠,2,1,2,10,15,13.3,20.0,33.3,125.0,104.0
frame,8枠,1,5,1,10,17,5.9,35.3,41.2,63.0,156.0
averunningstyle,逃げ,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0
averunningstyle,先行,2,6,1,42,51,3.9,15.7,17.6,42.0,67.0
averunningstyle,差し,2,0,3,9,14,14.3,14.3,35.7,108.0,101.0
averunningstyle,追込,1,0,0,1,2,50.0,50.0,50.0,329.0,156.0
distance,500m以上延長,7,6,5,71,89,7.9,14.6,20.2,95.0,84.0
distance,300m-400m延長,0,1,1,7,9,0.0,11.1,22.2,0.0,74.0
distance,100m-200m延長,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
distance,距離変更なし,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
distance,100m-200m短縮,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0
distance,300m-400m短縮,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,500m以上短縮,0,0,1,1,2,0.0,0.0,50.0,0.0,139.0
surface,芝→芝,7,7,7,78,99,7.1,14.1,21.2,81.0,83.0
surface,ダ→芝,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0
stable_trainer,美浦,4,2,2,27,35,11.4,17.1,22.9,157.0,112.0
stable_trainer,栗東,3,5,5,56,69,4.3,11.6,18.8,48.0,70.0
