factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,3,3,3,40,49,6.1,12.2,18.4,77.0,68.0
father_w,ディープインパクト,1,0,0,8,9,11.1,11.1,11.1,127.0,47.0
father_w,リオンディーズ,1,0,0,0,1,100.0,100.0,100.0,280.0,140.0
father_w,ルーラーシップ,1,0,0,0,1,100.0,100.0,100.0,310.0,140.0
father_w,ハーツクライ,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0
father_w,キズナ,0,1,2,2,5,0.0,20.0,60.0,0.0,288.0
father_w,オルフェーヴル,0,0,1,4,5,0.0,0.0,20.0,0.0,160.0
father_w,ゴールドシップ,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0
father_w,エピファネイア,0,2,0,1,3,0.0,66.7,66.7,0.0,185.0
father_w,ドレフォン,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0
father_w,ドゥラメンテ,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0
jockey_w,D.レーン,1,0,1,0,2,50.0,50.0,100.0,276.0,169.0
jockey_w,菱田裕二,1,0,0,0,1,100.0,100.0,100.0,280.0,140.0
jockey_w,C.ルメール,1,0,0,0,1,100.0,100.0,100.0,430.0,160.0
jockey_w,岩田望来,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0
jockey_w,幸英明,0,0,1,2,3,0.0,0.0,33.3,0.0,327.0
jockey_w,武豊,0,0,1,2,3,0.0,0.0,33.3,0.0,108.0
jockey_w,M.デムーロ,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0
jockey_w,浜中俊,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0
jockey_w,池添謙一,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0
jockey_w,北村友一,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0
frame,1枠,1,0,0,3,4,25.0,25.0,25.0,260.0,97.0
frame,2枠,0,0,0,6,6,0.0,0.0,0.0,0.0,0.0
frame,3枠,0,1,1,4,6,0.0,16.7,33.3,0.0,89.0
frame,4枠,1,1,0,4,6,16.7,33.3,33.3,187.0,112.0
frame,5枠,0,0,1,5,6,0.0,0.0,16.7,0.0,130.0
frame,6枠,0,0,0,6,6,0.0,0.0,0.0,0.0,0.0
frame,7枠,1,0,0,6,7,14.3,14.3,14.3,134.0,67.0
frame,8枠,0,1,1,6,8,0.0,12.5,25.0,0.0,162.0
averunningstyle,逃げ,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
averunningstyle,先行,3,1,3,14,21,14.3,19.0,33.3,152.0,106.0
averunningstyle,差し,0,1,0,11,12,0.0,8.3,8.3,0.0,39.0
averunningstyle,追込,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0
distance,500m以上延長,0,1,0,19,20,0.0,5.0,5.0,0.0,15.0
distance,300m-400m延長,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,100m-200m延長,2,2,2,17,23,8.7,17.4,26.1,126.0,110.0
distance,距離変更なし,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,100m-200m短縮,1,0,0,4,5,20.0,20.0,20.0,207.0,93.0
distance,300m-400m短縮,0,0,1,0,1,0.0,0.0,100.0,0.0,400.0
distance,500m以上短縮,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
surface,芝→芝,3,3,3,40,49,6.1,12.2,18.4,77.0,68.0
surface,ダ→芝,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
stable_trainer,美浦,1,0,0,14,15,6.7,6.7,6.7,55.0,25.0
stable_trainer,栗東,2,3,3,26,34,5.9,14.7,23.5,97.0,105.0
