factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,5,5,5,57,72,6.9,13.9,20.8,79.0,81.0
father_w,ルーラーシップ,2,0,0,5,7,28.6,28.6,28.6,232.0,101.0
father_w,リオンディーズ,2,0,0,0,2,100.0,100.0,100.0,349.0,151.0
father_w,オルフェーヴル,1,2,0,3,6,16.7,50.0,50.0,119.0,122.0
father_w,ディープインパクト,0,1,1,13,15,0.0,6.7,13.3,0.0,64.0
father_w,ハーツクライ,0,0,1,6,7,0.0,0.0,14.3,0.0,78.0
father_w,ゴールドシップ,0,0,1,4,5,0.0,0.0,20.0,0.0,47.0
father_w,ハービンジャー,0,1,0,4,5,0.0,20.0,20.0,0.0,38.0
father_w,キングカメハメハ,0,1,0,3,4,0.0,25.0,25.0,0.0,121.0
father_w,トーセンジョーダン,0,0,1,2,3,0.0,0.0,33.3,0.0,123.0
father_w,ドレフォン,0,0,1,1,2,0.0,0.0,50.0,0.0,67.0
jockey_w,菱田裕二,2,0,0,0,2,100.0,100.0,100.0,349.0,151.0
jockey_w,戸崎圭太,1,0,0,3,4,25.0,25.0,25.0,123.0,84.0
jockey_w,三浦皇成,1,0,0,2,3,33.3,33.3,33.3,543.0,104.0
jockey_w,西村淳也,1,0,0,0,1,100.0,100.0,100.0,370.0,160.0
jockey_w,大野拓弥,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0
jockey_w,石橋脩,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0
jockey_w,田辺裕信,0,1,0,3,4,0.0,25.0,25.0,0.0,52.0
jockey_w,横山武史,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0
jockey_w,石川裕紀人,0,0,1,2,3,0.0,0.0,33.3,0.0,142.0
jockey_w,北村宏司,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0
frame,1枠,0,0,1,7,8,0.0,0.0,12.5,0.0,72.0
frame,2枠,1,1,0,6,8,12.5,25.0,25.0,120.0,109.0
frame,3枠,0,2,0,7,9,0.0,22.2,22.2,0.0,66.0
frame,4枠,1,0,1,7,9,11.1,11.1,22.2,116.0,109.0
frame,5枠,1,0,2,6,9,11.1,11.1,33.3,150.0,95.0
frame,6枠,1,0,0,8,9,11.1,11.1,11.1,82.0,39.0
frame,7枠,0,1,1,8,10,0.0,10.0,20.0,0.0,76.0
frame,8枠,1,1,0,8,10,10.0,20.0,20.0,160.0,103.0
averunningstyle,逃げ,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0
averunningstyle,先行,3,2,0,24,29,10.3,17.2,17.2,111.0,68.0
averunningstyle,差し,2,1,3,11,17,11.8,17.6,35.3,80.0,100.0
averunningstyle,追込,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,500m以上延長,2,4,2,32,40,5.0,15.0,20.0,67.0,87.0
distance,300m-400m延長,2,1,0,11,14,14.3,21.4,21.4,133.0,82.0
distance,100m-200m延長,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0
distance,距離変更なし,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
distance,100m-200m短縮,1,0,3,11,15,6.7,6.7,26.7,65.0,86.0
distance,300m-400m短縮,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,500m以上短縮,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
surface,芝→芝,5,5,5,51,66,7.6,15.2,22.7,80.0,82.0
surface,ダ→芝,0,0,0,6,6,0.0,0.0,0.0,0.0,0.0
stable_trainer,美浦,2,5,4,26,37,5.4,18.9,29.7,54.0,98.0
stable_trainer,栗東,3,0,1,31,35,8.6,8.6,11.4,115.0,57.0
